patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsup;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
860.0;757.7;;;;;;;;;;;;;;0.872158;0.17950988;-0.37714773;;;;;685.8
860.0;766.1;;;;;;;;;;;;;;;;;32.8074;4.2840357;19.287699;;695.5
860.0;766.1;;;;;;;;;;;;;;0.8700827;0.1732841;-0.36097294;;;;;695.5
860.0;766.1;;;;;;;;;;;;;;;;;31.84988;3.624073;19.489883;;695.5
860.0;766.1;;;;;;;;;;;;;;0.8661153;0.16870633;-0.34528643;;;;;695.5
860.0;766.1;;;;;;;;;;;;;;;;;30.491806;3.318888;19.692068;;705.2
860.0;766.1;;;;;;;;;;;;;;0.86556596;0.15887935;-0.342967;;;;;705.2
860.0;766.1;;;;;;;;;;;;;;;;;29.450363;2.9641104;19.779808;;705.2
860.0;766.1;;;;;;;;;;;;;;0.86288035;0.1521653;-0.3487045;;;;;705.2
860.0;766.1;;;;;;;;;;;;;;;;;28.588213;2.45674;19.585253;;714.8
860.0;766.1;;;;;;;;;;;;;;0.8653218;0.159917;-0.35224465;;;;;714.8
860.0;766.1;;;;;;;;;;;;;;;;;27.497177;1.9760735;19.589067;;714.8
860.0;766.1;;;;;;;;;;;;;;0.86983854;0.15802485;-0.35419783;;;;;714.8
921.0;818.1;;;;;;;;;;;;;;;;;25.856808;1.4000366;19.409773;;724.4
921.0;818.1;;;;;;;;;;;;;;0.8796655;0.15027314;-0.36298716;;;;;724.4
921.0;818.1;;;;;;;;;;;;;;;;;23.876919;1.064333;19.032106;;724.4
921.0;818.1;;;;;;;;;;;;;;0.8912015;0.15192114;-0.37287515;;;;;724.4
921.0;818.1;;;;;;;;;;;;;;;;;22.30903;1.1787775;19.016848;;734.0
921.0;818.1;;;;;;;;;;;;;;0.89907527;0.15021211;-0.3755608;;;;;734.0
921.0;818.1;;;;;;;;;;;;;;;;;20.844143;0.7095553;19.112217;;734.0
921.0;818.1;;;;;;;;;;;;;;0.8955352;0.15655996;-0.375927;;;;;734.0
921.0;818.1;;;;;;;;;;;;;;;;;18.7727;0.20981476;19.04355;;743.6
